status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
5281959998_10151447321134999,"Nearly 200,000 people from El Salvador will have to leave the United States after living there legally for more than a decade.",Listen to â€˜The Dailyâ€™: U.S. Ends Protections for Salvadorans,link,https://www.nytimes.com/2018/01/09/podcasts/the-daily/trump-el-salvador.html?smid=fb-nytimes&smtyp=cur,1/9/18 6:55,488,87,71,113,11,9,2,99,248,6
5281959998_10151447311594999,"""The Shape of Water"" and ""Three Billboards Outside Ebbing, Missouri"" will compete for best film at this year's BAFTAs.",â€˜The Shape of Waterâ€™ by Guillermo del Toro Gets 12 Bafta Nominations,link,https://www.nytimes.com/2018/01/09/movies/bafta-nominations.html?smid=fb-nytimes&smtyp=cur,1/9/18 6:15,873,33,50,777,84,9,0,0,0,3
5281959998_10151447288164999,Iranâ€™s top nuclear official said that his country might rethink its cooperation with the International Atomic Energy Agency.,Iran Hints at Rift With Atomic Agency if U.S. Quits Nuclear Deal,link,https://www.nytimes.com/2018/01/08/world/middleeast/iran-trump-nuclear-.html?smid=fb-nytimes&smtyp=cur,1/9/18 5:25,148,29,26,93,6,23,3,6,14,3
5281959998_10151447240394999,FIFA pays nonexecutive board members more than some of the biggest companies in the world.,"After Pledging Reform, FIFA Pays Millions to Ruling Council",link,https://www.nytimes.com/2018/01/09/sports/soccer/fifa-council-infantino-salaries.html?smid=fb-nytimes&smtyp=cur,1/9/18 4:25,177,16,19,90,4,3,17,2,61,0
5281959998_10151447192924999,"One former distributor took out loans to load up on vitamins, water filters and soaps, amassing $300,000 in debt.",Amway Made China a Billion-Dollar Market. Now It Faces a Crackdown.,link,https://www.nytimes.com/2018/01/08/business/amway-china.html?smid=fb-nytimes&smtyp=cur,1/9/18 2:25,327,46,68,241,9,40,24,5,6,2
5281959998_1964896363727876,Defending your boss is nothing new â€” but the Trump administration's approach is.,The Trump Teamâ€™s Best Defense? Offense,video,https://www.facebook.com/nytimes/videos/1964896363727876/,1/8/18 21:25,5114,405,625,2990,32,117,1114,150,710,1
5281959998_10151446440899999,"At the International Consumer Electronics Show this week, thousands of tech companies will showcase some of the hottest new innovations in artificial intelligence, self-driving car tech, the smart home, and more. Curious about the new products? Click on the link to submit a question. NYT reporter Brian X. Chen will answer some.",Ask Your Questions About CES 2018,link,https://www.nytimes.com/interactive/2018/01/08/technology/ces-2018-reader-questions.html?smid=fb-nytimes&smtyp=cur,1/8/18 21:15,104,16,27,94,5,5,0,0,0,0
5281959998_10151446386914999,"Just about anyone can enter this visa-free zone between Kazakhstan and China â€” that is, except for men with long beards and women wearing veils or jewelry with a crescent moon motif.",A Visa-Free Zone Welcomes Your Wallet. But Maybe Not Your Beard.,link,https://www.nytimes.com/2018/01/08/world/asia/kazakhstan-china-border.html?smid=fb-nytimes&smtyp=cur,1/8/18 18:55,355,37,31,264,10,39,24,7,11,0
5281959998_10151446519519999,"From The New York Times Opinion Section: ""I am not immune to Oprahâ€™s charms, but President Winfrey is a terrible idea.""","Opinion | Oprah, Donâ€™t Do It",link,https://www.nytimes.com/2018/01/08/opinion/oprah-2020-president-globes.html?smid=fb-nytimes&smtyp=cur,1/8/18 16:55,12245,1286,1434,11207,600,52,305,18,56,7
5281959998_10151446460399999,"The charges against the Bundys, who led an armed standoff at their ranch in 2014, have been dismissed by a federal judge.",Charges Against Bundys in Ranch Standoff Case Are Dismissed,link,https://www.nytimes.com/2018/01/08/us/bundy-ranch-standoff-case-charges-dismissed.html?smid=fb-nytimes&smtyp=cur,1/8/18 15:25,5764,881,817,795,107,415,47,106,4286,8
5281959998_10151446437394999,"She said she was offered a raise before quitting, but one that still did not bring her to the level of her male peers.","Resignation of Carrie Gracie, BBC China Editor, Resurfaces Pay Row",link,https://www.nytimes.com/2018/01/08/business/media/bbc-carrie-gracie-china-editor.html?smid=fb-nytimes&smtyp=cur,1/8/18 14:55,1026,51,73,720,43,35,5,34,186,3
5281959998_10151446279324999,"""The result was one of the most elegant, genuinely chic red carpets Iâ€™ve seen in Hollywood. Given meaning by the words the female winners uttered onstage,"" our fashion critic Vanessa Friedman writes in The New York Times Styles.",The Golden Globesâ€™ 500 Shades of Black: Did it Work?,link,https://www.nytimes.com/2018/01/08/fashion/the-golden-globes-black-carpet-fashion-review.html?smid=fb-nytimes&smtyp=cur,1/8/18 13:55,821,75,32,709,91,3,15,0,1,2
5281959998_10151446404609999,Breaking News: A fraternity has been banned from operating in Pennsylvania for 10 years after a pledge died in a 2013 hazing ritual.,Fraternity Is Banned From Pennsylvania After Studentâ€™s Hazing Death,link,https://www.nytimes.com/2018/01/08/nyregion/fraternity-pennsylvania-hazing-death-baruch-college.html?smid=fb-nytimes&smtyp=cur,1/8/18 13:45,1933,77,69,1687,102,82,0,41,19,2
5281959998_10151446349964999,"Two security flaws that affect nearly all microprocessors, the digital brains of computers, were revealed last week. The flaws could allow hackers to lift passwords, photos and other data from smartphones, PCs and cloud computing services. Cade Metz, The New York Times's emerging technologies reporter, is here with advice for what you need to know to protect yourself. Leave your questions for him in the comments.",,video,https://www.facebook.com/nytimes/videos/10151446349964999/,1/8/18 13:00,744,308,376,567,37,93,5,15,23,4
5281959998_10151446221579999,"How an abolitionist, pro-North Civil War hymn came to be the fight song of a football team in the Deep South.",Recognize That Tune? Itâ€™s the Northern Accent of Georgia Football,link,https://www.nytimes.com/2018/01/08/sports/ncaafootball/georgia-bulldogs-alabama.html?smid=fb-nytimes&smtyp=cur,1/8/18 12:55,306,33,71,254,22,8,18,1,2,1
5281959998_10151446205339999,"The stock market has surged. Unemployment is at 4.1%. ISIS has largely been vanquished from Iraq and Syria. But despite it all, President Donald J. Trumpâ€™s approval ratings are mired in the upper 30s.",Strong Economies Lift Presidents. Trump Seems an Exception.,link,https://www.nytimes.com/2018/01/08/upshot/strong-economies-lift-presidents-trump-seems-an-exception.html?smid=fb-nytimes&smtyp=cur,1/8/18 11:55,1437,1050,116,819,50,23,502,5,26,12
5281959998_10151446183974999,â€œGlamour is a brand â€” itâ€™s not just a magazine.â€ù,CondÃ© Nast Chooses a Digital-First Editor to Run Glamour,link,https://www.nytimes.com/2018/01/08/business/media/conde-nast-glamour-editor.html?smid=fb-nytimes&smtyp=cur,1/8/18 11:40,189,19,17,171,15,2,1,0,0,0
5281959998_10151445945154999,"Charles M. Blow writes in  The New York Times Opinion Section: ""They have learned to praise him in order to steady him. His weakness is an unending need for affirmation.""","Opinion | â€˜Like, Really Smartâ€™",link,https://www.nytimes.com/2018/01/07/opinion/trump-stable-genius-smart.html?smid=fb-nytimes&smtyp=cur,1/8/18 10:40,2252,382,265,1319,21,57,477,276,99,3
5281959998_10151446144559999,"Breaking News: Nearly 200,000 Salvadorans allowed to live in the U.S. temporarily after 2 earthquakes in 2001 must leave, the Trump administration said.","Trump Administration Rules That Nearly 200,000 Salvadorans Must Leave, Officials Say",link,https://www.nytimes.com/2018/01/08/us/salvadorans-tps-end.html?smid=fb-nytimes&smtyp=cur,1/8/18 10:20,8096,762,1953,982,43,321,27,1609,5105,9
5281959998_10151445892774999,Eight actresses showed up on the red carpet with eight activists as their guests. Here's what the pairs talked about.,"At the Golden Globes, Stars and Their Activist Guests Talk About Why They Fight",link,https://www.nytimes.com/2018/01/07/style/activists-golden-globes.html?smid=fb-nytimes&smtyp=cur,1/8/18 9:55,635,45,41,535,63,5,27,1,1,3
5281959998_10151445928279999,"""When you are the parent of an obese child, there is tremendous stigma,"" said a professor of pediatrics. ""Everyone looks at the parent and thinks: That parent is incompetent.""",Do Parents Make Kids Fat?,link,https://www.nytimes.com/2018/01/08/well/family/do-parents-make-kids-fat.html?smid=fb-nytimes&smtyp=cur,1/8/18 8:25,639,272,145,557,5,18,6,46,5,2
5281959998_10151445925544999,"Days after the release of the tell-all book, President Donald J. Trump defended his mental health.",Listen to â€˜The Dailyâ€™: â€˜Fire and Furyâ€™ in the White House,link,https://www.nytimes.com/2018/01/08/podcasts/the-daily/trump-bannon-fire-and-fury.html?src=twr,1/8/18 6:55,536,147,33,177,11,11,319,7,8,3
5281959998_10151445900439999,Ahmed Shafik's lawyer said the government had coerced him into dropping out.,Egyptâ€™s Presidential Race Loses Popular Candidate,link,https://www.nytimes.com/2018/01/07/world/middleeast/egypt-ahmed-shafik.html?smid=fb-nytimes&smtyp=cur,1/8/18 5:55,122,14,33,79,2,8,9,5,18,1
5281959998_10151445886254999,The tweet threatened to become an embarrassing scandal for the mainly Catholic Sinn Fein party.,Tweet on Massacre Anniversary Puts Harsh Light on Sinn Fein Member,link,https://www.nytimes.com/2018/01/07/world/europe/sinn-fein-barry-mcelduff.html?smid=fb-nytimes&smtyp=cur,1/8/18 5:25,174,11,13,126,1,13,2,3,25,4
5281959998_10151445855224999,A suburb in Australia just had the hottest day on record.,How Hot Was It in Australia? Hot Enough to Melt Asphalt,link,https://www.nytimes.com/2018/01/07/world/australia/heat-wave.html?smid=fb-nytimes&smtyp=cur,1/8/18 3:55,2072,246,640,968,7,822,20,243,9,3
5281959998_10151445849494999,"Once seen as a champion of Trumpism, Steve Bannon has been reduced to ""Sloppy Steve."" as President Donald J. Trump phrased it, with the White House urging Breitbart to consider removing Mr. Bannon.",Bannon Needs Breitbart. Does Breitbart Need Bannon?,link,https://www.nytimes.com/2018/01/07/business/media/steve-bannon-breitbart.html?smid=fb-nytimes&smtyp=cur,1/8/18 3:25,329,114,29,152,6,19,142,4,1,5
5281959998_10151445816784999,,The New York Times Opinion Section,link,http://www.nytimes.com/2018/01/06/opinion/sunday/alt-right-asian-fetish.html?smid=fb-nytopinion&smtyp=cur,1/8/18 1:55,833,179,31,583,10,83,96,19,40,2
5281959998_10151445790274999,A top BBC News editor found out that her male counterparts made 50 percent more than she did.,BBC News Editor Quits Her Post to Protest Gender Pay Gap,link,https://www.nytimes.com/2018/01/07/business/media/bbc-gender-pay-gap.html?smid=fb-nytimes&smtyp=cur,1/8/18 1:03,9459,265,888,6774,536,1468,43,134,499,5
5281959998_10151445233724999,"""Presidents come and go. Thereâ€™s continuity, a sense of history with a monarchy.""","Whatâ€™s the Cure for Ailing Nations? More Kings and Queens, Monarchists Say",link,https://www.nytimes.com/2018/01/06/world/europe/monarchy-us-advantage.html?smid=fb-nytimes&smtyp=cur,1/8/18 0:10,1069,382,154,629,45,19,311,2,56,7
5281959998_10151445605534999,"Emma Watson poses on the Golden Globes red carpet with Marai Larasi, the executive director of the black feminist anti-violence organization Imkaan. Oh, and Kendall Jenner.More photos: http://nyti.ms/2CA4B3ZPhoto: Damon Winter/The New York Times",Timeline Photos,photo,https://www.facebook.com/nytimes/photos/a.283559809998.33779.5281959998/10151445605534999/?type=3,1/7/18 23:56,21839,960,1500,12465,1265,98,7901,35,65,10
5281959998_10151443052369999,Here are 8 tips to help keep your travel expenses nominal and your wallet fat.,Ways to Save in 2018,link,https://www.nytimes.com/2018/01/05/travel/ways-to-save-budget-2018.html?smid=fb-nytimes&smtyp=cur,1/7/18 23:40,188,11,48,175,8,1,2,0,1,1
5281959998_10151445718459999,"Oprah Winfrey: ""What I know for sure is that speaking your truth is the most powerful tool we all have.""",Oprah's Golden Globes Speech: â€˜A New Day Is on the Horizonâ€™,link,https://www.nytimes.com/2018/01/07/movies/oprah-winfrey-golden-globes-speech-transcript.html?smid=fb-nytimes&smtyp=cur,1/7/18 23:12,26321,356,2400,19667,6486,101,45,2,15,5
5281959998_10151445670879999,"""Well, I think itâ€™s time to address the elephant not in the room. Harvey Weinstein isnâ€™t here tonight. Because, well, Iâ€™ve heard rumors that heâ€™s crazy and difficult to work with. But donâ€™t worry, heâ€™ll be back in 20 years when he becomes the first person ever booed during the â€˜In Memoriam.â€™""",Seth Meyersâ€™s Golden Globes Monologue: Transcript,link,https://www.nytimes.com/2018/01/07/movies/seth-meyers-golden-globes-monologue-transcript.html?smid=fb-nytimes&smtyp=cur,1/7/18 22:40,3415,84,114,2593,214,41,555,4,4,4
5281959998_10151445665964999,Sterling K. Brown became the first black man to win a Golden Globe for best actor in a television drama. Here's his acceptance speech.,Sterling K. Brown: â€˜I Am Being Seen for Who I Amâ€™,link,https://www.nytimes.com/2018/01/07/movies/sterling-brown-speech-golden-globes.html?smid=fb-nytimes&smtyp=cur,1/7/18 22:11,21863,193,643,17653,4096,90,12,3,4,5
5281959998_10151445424254999,"Israel published a blacklist of 20 organizations whose leaders it has barred from entering the country for supporting an economic, cultural and academic boycott of Israel.",Boycott Drive Put Israel on a Blacklist. Now Israel Has One of Its Own.,link,https://www.nytimes.com/2018/01/07/world/middleeast/israel-bds-boycott-divestment-sanctions.html?smid=fb-nytimes&smtyp=cur,1/7/18 21:40,676,160,85,362,37,41,126,19,87,4
5281959998_10151445605024999,A complete list of Golden Globes winners.,Golden Globe Award Winners 2018: The Complete List,link,https://www.nytimes.com/2018/01/07/movies/golden-globes-winners-list.html?smid=fb-nytimes&smtyp=cur,1/7/18 21:02,1633,47,111,1525,85,11,4,0,3,5
5281959998_10151445508644999,"The truth has a voice. This commercial for The New York Times premiered during the Golden Globes.",The truth has a voice | The New York Times | commercial,video,https://www.facebook.com/nytimes/videos/10151445508644999/,1/7/18 20:24,21048,306,3584,16498,4363,121,50,6,10,0
5281959998_10151445478244999,"Meryl Streep, who attended the Golden Globes with Ai-Jen Poo, the executive director of the National Domestic Workers Alliance: ""I think that people are aware now of a power imbalance. Itâ€™s something that leads to abuse."" More Golden Globes photos: http://nyti.ms/2CA4B3ZPhoto: Damon Winter/The New York Times",,photo,https://www.facebook.com/nytimes/photos/a.283559809998.33779.5281959998/10151445477329999/?type=3,1/7/18 20:10,2067,74,79,1838,201,9,13,0,3,3
5281959998_10151440021059999,"""If they touch me, I say, 'Take your damn hands off me.' Most of the time they get scared.""","Tiffany Haddish on Nasty Men, Her â€˜S.N.L.â€™ Feat and â€˜Girls Tripâ€™",link,https://www.nytimes.com/2018/01/02/movies/tiffany-haddish-on-nasty-men-her-snl-feat-and-girls-trip.html?smid=fb-nytimes&smtyp=cur,1/7/18 19:40,568,23,21,489,62,3,11,0,2,1
5281959998_10151445483719999,"At the Golden Globes, the red carpet was transformed into a place to take a political stand.",We Asked Golden Globe Nominees About Sexism. Hereâ€™s What They Said.,link,https://www.nytimes.com/2018/01/07/movies/we-asked-golden-globe-meryl-streep-sexism.html?smid=fb-nytimes&smtyp=cur,1/7/18 19:21,630,69,39,540,71,4,10,0,1,4
5281959998_10151445241189999,"Teachers in Paraguay forced her to kneel on jagged granules of salt and maize for entire mornings as punishment for speaking her mother tongue, GuaranÃ_, in class.","Newfound Pride in GuaranÃ_, a Language Long Disdained in Paraguay",link,https://www.nytimes.com/2018/01/06/world/americas/paraguay-guarani-language.html?smid=fb-nytimes&smtyp=cur,1/7/18 18:55,699,58,165,396,28,27,0,118,129,1
5281959998_10151445392244999,"As violence rises in Mexico, a handful of towns are quietly breaking from the state. But their experiments in quasi-independence come at significant, sometimes terrible cost.","Losing Faith in the State, Some Mexican Towns Quietly Break Away",link,https://www.nytimes.com/2018/01/07/world/americas/mexico-state-corruption.html?smid=fb-nytimes&smtyp=cur,1/7/18 18:40,453,18,134,303,10,48,2,83,7,0
5281959998_10151443033974999,The key to this bright soup is the Parmesan-rosemary-lemon topping.,"Chickpea Vegetable Soup With Parmesan, Rosemary and Lemon Recipe",link,https://cooking.nytimes.com/recipes/1013535-chickpea-vegetable-soup-with-parmesan-rosemary-and-lemon?smid=fb-nytimes&smtyp=cur,1/7/18 18:25,1170,123,465,1084,66,12,3,1,1,3
5281959998_10151445398539999,A water main break at JFK airport sent people fleeing in a partial evacuation and left bags and suitcases in water.,Water Main Break Adds to Misery for Passengers at Kennedy Airport,link,https://www.nytimes.com/2018/01/07/nyregion/kennedy-airport.html?smid=fb-nytimes&smtyp=cur,1/7/18 17:40,533,65,92,188,11,206,5,115,6,2
5281959998_10151445322159999,Do falling crime rates mean the United States could do with fewer police officers?,We Have Fewer Crimes. Does That Mean We Need Fewer Police?,link,https://www.nytimes.com/2018/01/07/us/crime-police.html?smid=fb-nytimes&smtyp=cur,1/7/18 17:25,427,227,73,355,28,16,21,3,1,3
5281959998_10151445293669999,â€œI donâ€™t want trouble. I just want my son released.â€ù,"Outside Iranâ€™s Most Notorious Prison, Calls for Loved Ones to Be Freed",link,https://www.nytimes.com/2018/01/07/world/middleeast/iran-protests-arrests.html?smid=fb-nytimes&smtyp=cur,1/7/18 16:55,229,14,24,164,23,8,1,25,5,3
5281959998_10151445041264999,What had been a rhetorical battle between a liberal state and a conservative administration is now a full-fledged fight.,"In Clash Between California and Trump, Itâ€™s One America Versus Another",link,https://www.nytimes.com/2018/01/07/us/california-sanctuary-marijuana.html?smid=fb-nytimes&smtyp=cur,1/7/18 10:55,2474,222,308,2097,221,88,17,28,21,2
5281959998_10151443031809999,"In Hollywood and in the media, 2017 was a year of reckoning â€” powerful men brought down under the weight of their own misdeeds. But the opposite happened in hip-hop.",Hip-Hopâ€™s Year of Dangerous Living Put the Accused on the Charts,link,https://www.nytimes.com/2018/01/05/arts/music/xxxtentacion-tay-k-kodak-black-accusations-criticism.html?smid=fb-nytimes&smtyp=cur,1/7/18 9:55,314,62,29,265,6,7,16,5,11,4
5281959998_10151443306379999,Itâ€™s a hard job. But at least there are free refills.,A Race to Photograph the City's Disappearing Diners,link,https://lens.blogs.nytimes.com/2018/01/04/a-race-to-photograph-the-citys-disappearing-diners/?smid=fb-nytimes&smtyp=cur,1/7/18 8:55,453,35,99,329,27,7,0,83,3,4
5281959998_10151443037994999,"""Eight people ate dessert in dead silence until each asked for seconds. Because of that, this recipe is the only one for chocolate cake that I will use for the rest of my life,"" says one reader. (via The New York Times Food)",Ruth Reichlâ€™s Giant Chocolate Cake Recipe,link,https://cooking.nytimes.com/recipes/1017692-ruth-reichls-giant-chocolate-cake?smid=fb-nytimes&smtyp=cur,1/7/18 8:25,5943,312,2623,5295,421,184,31,0,1,11
5281959998_10151440912189999,"Doctors have an abysmal track record of predicting which of our patients are going to die. ""Death is our ultimate black box.""",The Dying Algorithm,link,https://www.nytimes.com/2018/01/03/magazine/the-dying-algorithm.html?smid=fb-nytimes&smtyp=cur,1/7/18 5:25,170,16,70,143,9,15,0,2,0,1
5281959998_10151440892099999,"The experience was overwhelming, confusing (where are their parents?) and educational. Hereâ€™s what the sneaker experts had to say for themselves.",Sneaker Heads Share Their Secrets,link,https://www.nytimes.com/2018/01/02/style/sneakercon-shoe-care-tips-shopping.html?smid=fb-nytimes&smtyp=cur,1/7/18 4:25,134,35,34,113,9,5,2,0,1,4
